StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
SwingSPY_1,2022-Apr-05 16:23:42.661000,2022-Apr-05 16:23:42.661000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,452.913700,500,0,0,500,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292554,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-05 16:27:57.134000,2022-Apr-05 16:27:57.134000,FILLED,FILL,SPY,BUY,LIMIT,DAY,452.820000,130,0,130,0,452.820000,0.156000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292555,,
SwingSPY_1,2022-Apr-05 17:54:00.552000,2022-Apr-05 17:54:00.552000,FILLED,FILL,SPY,BUY,LIMIT,DAY,452.610000,100,0,100,0,452.610000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292556,,
SwingSPY_1,2022-Apr-05 18:59:24.225000,2022-Apr-05 18:59:24.225000,FILLED,FILL,SPY,BUY,LIMIT,DAY,452.480000,100,0,100,0,452.480000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292557,,
SwingSPY_1,2022-Apr-05 19:04:43.328000,2022-Apr-05 19:04:43.328000,FILLED,FILL,SPY,BUY,LIMIT,DAY,452.140000,100,0,100,0,452.140000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292558,,
SwingSPY_1,2022-Apr-05 19:06:06.171000,2022-Apr-05 19:06:06.171000,FILLED,FILL,SPY,BUY,LIMIT,DAY,451.920000,6,0,6,0,451.920000,0.007200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292559,,
SwingSPY_1,2022-Apr-05 19:07:26.407000,2022-Apr-05 19:07:26.407000,FILLED,FILL,SPY,BUY,LIMIT,DAY,451.860000,1,0,1,0,451.860000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292560,,
SwingSPY_1,2022-Apr-05 19:11:39.650000,2022-Apr-05 19:11:39.650000,FILLED,FILL,SPY,BUY,LIMIT,DAY,451.710000,200,0,200,0,451.710000,0.240000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292561,,
SwingSPY_1,2022-Apr-05 19:13:10.903000,2022-Apr-05 19:13:10.903000,FILLED,FILL,SPY,BUY,LIMIT,DAY,451.480000,1000,0,1000,0,451.480000,1.200000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292562,,
SwingSPY_1,2022-Apr-05 19:13:28.797000,2022-Apr-05 19:13:28.797000,FILLED,FILL,SPY,BUY,LIMIT,DAY,451.410000,17,0,17,0,451.410000,0.020400,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292563,,
SwingSPY_1,2022-Apr-05 19:15:51.294000,2022-Apr-05 19:15:51.294000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,451.290100,30,0,0,30,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292564,,limit price is not an increment of minimum tick size
SwingSPY_1,2022-Apr-05 19:20:16.973000,2022-Apr-05 19:20:16.973000,FILLED,FILL,SPY,BUY,LIMIT,DAY,451.220000,50,0,50,0,451.220000,0.060000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292565,,
SwingSPY_1,2022-Apr-05 19:30:56.591000,2022-Apr-05 19:30:56.591000,REJECTED,REJECT,SPY,BUY,LIMIT,DAY,451.125000,70,0,0,70,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,363611931292566,,limit price is not an increment of minimum tick size
