StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
SwingSPY_1,2022-Apr-25 15:45:31.450000,SPY,100,419.590000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292715,,FILL
SwingSPY_1,2022-Apr-25 15:47:44.971000,SPY,100,419.260000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292717,,FILL
SwingSPY_1,2022-Apr-25 15:49:15.670000,SPY,14,419.070000,0.016800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292718,,FILL
SwingSPY_1,2022-Apr-25 15:50:10.921000,SPY,100,418.970000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292719,,FILL
SwingSPY_1,2022-Apr-26 19:15:45.322000,SPY,100,418.520000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292722,,FILL
SwingSPY_1,2022-Apr-26 19:16:44.492000,SPY,100,417.930000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292724,,FILL
SwingSPY_1,2022-Apr-26 19:18:31.999000,SPY,100,417.760000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292725,,FILL
SwingSPY_1,2022-Apr-26 19:31:52.681000,SPY,100,417.610000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292727,,FILL
SwingSPY_1,2022-Apr-26 19:32:11.547000,SPY,38,417.520000,0.045600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292729,,FILL
SwingSPY_1,2022-Apr-26 19:33:02.197000,SPY,19,417.430000,0.022800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292730,,FILL
SwingSPY_1,2022-Apr-26 19:36:11.188000,SPY,97,417.210000,0.116400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292732,,FILL
SwingSPY_1,2022-Apr-26 19:56:23.132000,SPY,1,417.020000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292733,,FILL
SwingSPY_1,2022-Apr-29 19:10:38.155000,SPY,200,414.480000,0.240000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292734,,FILL
SwingSPY_1,2022-Apr-29 19:13:27.102000,SPY,100,414.360000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292735,,FILL
